UgamID	Category_Path	Retailer	Division	Category	Department	Class	Subclass	Product_URL	Brand	Product_Name	Unique_Product_Identifier_Mainproduct	Unique_Product_Identifier_Variant	Final_Price_after_Discount	Extraction_Date	Review:Link	Review:Header	Review:Creation_Date	Review:From	Review:By	Review:Helpful_Votes	Review:Total_Votes	Review:Rating_Score	Review:Rating_Scale	Review:Reviewers_Badges	Review_Text	Review:Count_Of_Comments	Review:Verified_Purchase	Reviewer_Age	Reviewer_Gender	Review_Count	Product_reviews
LGKR0168	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-540680/heys-usa-xcase-checkered-20-in-wheeled-carry-on.jsp	n/a	n/a	540680	540680	n/a	2013-12-02 18:50:21	http://reviews.kohls.com/9025/540680/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0169	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-540896/heys-usa-travelmate-camouflage-bag.jsp	n/a	n/a	540896	540896	n/a	2013-12-02 18:50:21	http://reviews.kohls.com/9025/540896/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0167	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-489720/mcklein-sheridan-detachable-wheeled-catalog-case.jsp	McKlein	McKlein Sheridan Detachable-Wheeled Catalog Case	489720	489720	329.99	2013-12-02 18:50:21	http://reviews.kohls.com/9025/489720/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0173	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-693639/wildkin-kaleidoscope-backpack-kids.jsp?searchTerm=693639	Wildkin	Wildkin Kaleidoscope Backpack - Kids	693639	693639	36.99	2013-12-02 18:50:34	http://reviews.kohls.com/9025/693639/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0172	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-607532/sumdex-she-rules-fashion-laptop-tote.jsp	Sumdex	Sumdex She Rules Fashion Laptop Tote	607532	607532	84.99	2013-12-02 18:50:34	http://reviews.kohls.com/9025/607532/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0214	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-597449/wildkin-horses-backpack-kids.jsp	Wildkin	Wildkin Horses Backpack - Kids	597449	597449	36.99	2013-12-02 18:50:34	http://reviews.kohls.com/9025/597449/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0218	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-764878/mcklein-lexington-briefcase.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=a52627d6-d273-11e2-a969-001b2166c2c0	McKlein	McKlein Lexington Briefcase	764878	764878	199.99	2013-12-02 18:50:48	http://reviews.kohls.com/9025/764878/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0215	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-607177/sumdex-passage-expandable-laptop-briefcase.jsp?skuId=845524892610172&search=845524892610172&_requestid=3119799	Sumdex	Sumdex Passage Expandable Laptop Briefcase	607177	607177	42.49	2013-12-02 18:50:34	http://reviews.kohls.com/9025/607177/reviews.htm?format=embedded	Good product for the price.	07/01/2011	n/a	Lawman	0	0	4	5	n/a	Good sturdy quality. Very roomy. The expandable zipper is a bit hard to get used to if you don't have it expanded, keep looking for an additional pocket in it, but if you need the extra room its very useful.	n/a	n/a	n/a	n/a	1	2
LGKR0219	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-866977/wildkin-olive-kids-heroes-sidekick-backpack-kids.jsp	Wildkin	Wildkin Olive Kids Heroes Sidekick Backpack - Kids	866977	866977	29.99	2013-12-02 18:50:48	http://reviews.kohls.com/9025/866977/reviews.htm?format=embedded	adorable!	10/15/2011	Chicago	Coco28	0	0	5	5	n/a	Perfect size for the little ones!	n/a	n/a	45-54	n/a	1	1
LGKR0215	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-607177/sumdex-passage-expandable-laptop-briefcase.jsp?skuId=845524892610172&search=845524892610172&_requestid=3119799	Sumdex	Sumdex Passage Expandable Laptop Briefcase	607177	607177	42.49	2013-12-02 18:50:34	http://reviews.kohls.com/9025/607177/reviews.htm?format=embedded	n/a	12/26/2011	n/a	mishimishi	0	0	4	5	n/a	n/a	n/a	n/a	55-65	n/a	1	2
LGKR0220	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-866992/wildkin-big-dots-sidekick-backpack-kids.jsp	Wildkin	Wildkin Big Dots Sidekick Backpack - Kids	866992	866992	29.99	2013-12-02 18:50:48	http://reviews.kohls.com/9025/866992/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0176	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-733381/mcklein-flournoy-154-in-laptop-briefcase.jsp	McKlein	McKlein Flournoy 15.4-in. Laptop Briefcase	733381	733381	194.99	2013-12-02 18:50:48	http://reviews.kohls.com/9025/733381/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0225	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-867162/wildkin-ladybug-pack-n-snack-backpack-kids.jsp	Wildkin	Wildkin Ladybug Pack 'n Snack Backpack - Kids	867162	867162	25.99	2013-12-02 18:51:00	http://reviews.kohls.com/9025/867162/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0178	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-867183/wildkin-camo-kickstart-messenger-bag-kids.jsp?searchTerm=Wildkin%20Kickstart%20Messenger%20Bag%20-%20Camo	Wildkin	Wildkin Camo Kickstart Messenger Bag - Kids	867183	867183	29.99	2013-12-02 18:51:00	http://reviews.kohls.com/9025/867183/reviews.htm?format=embedded	Poor	01/19/2012	Montana	emoe	0	0	1	5	n/a	The bag is really cute, but after using it for only a few weeks it is falling apart. Very poor craftsmanship.	n/a	n/a	35-44	n/a	1	1
LGKR0226	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-867171/wildkin-lily-frogs-pack-n-snack-backpack-kids.jsp	Wildkin	Wildkin Lily Frogs Pack 'n Snack Backpack - Kids	867171	867171	25.99	2013-12-02 18:51:00	http://reviews.kohls.com/9025/867171/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0224	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-867161/wildkin-olive-kids-butterfly-garden-pack-n-snack-backpack-kids.jsp	Wildkin	Wildkin Olive Kids Butterfly Garden Pack 'n Snack Backpack - Kids	867161	867161	25.99	2013-12-02 18:51:00	http://reviews.kohls.com/9025/867161/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
